Month,site,specialty,AdmissionStatus,WeeksWaitCategory,PathwayCount
2024-09,QE,Paed ENT,Admitted,0-17 weeks,13
2024-09,QE,Paed ENT,Admitted,18-51 weeks,17
2024-09,QE,Paed ENT,Admitted,52+ weeks,4
2024-09,QE,Paed ENT,NonAdmitted,0-17 weeks,549
2024-09,QE,Paed ENT,NonAdmitted,18-51 weeks,211
2024-09,QE,Paed ENT,NonAdmitted,52+ weeks,16
2024-09,QE,Paed Gastro,NonAdmitted,0-17 weeks,6
2024-09,QE,Paed Med Oncol,Admitted,0-17 weeks,1
2024-09,QE,Paed Med Oncol,NonAdmitted,0-17 weeks,13
2024-09,QE,Paed Surg,NonAdmitted,0-17 weeks,7
2024-09,QE,Paed T&O,Admitted,0-17 weeks,7
2024-09,QE,Paed T&O,Admitted,18-51 weeks,5
2024-09,QE,Paed T&O,Admitted,52+ weeks,1
2024-09,QE,Paed T&O,NonAdmitted,0-17 weeks,196
2024-09,QE,Paed T&O,NonAdmitted,18-51 weeks,280
2024-09,QE,Paed T&O,NonAdmitted,52+ weeks,23
2024-09,QE,Paediatrics,Admitted,0-17 weeks,15
2024-09,QE,Paediatrics,NonAdmitted,0-17 weeks,604
2024-09,QE,Paediatrics,NonAdmitted,18-51 weeks,166
2024-09,QE,Pain Manage,Admitted,0-17 weeks,39
2024-09,QE,Pain Manage,Admitted,18-51 weeks,51
2024-09,QE,Pain Manage,Admitted,52+ weeks,28
2024-09,QE,Pain Manage,NonAdmitted,0-17 weeks,356
2024-09,QE,Pain Manage,NonAdmitted,18-51 weeks,305
2024-09,QE,Pain Manage,NonAdmitted,52+ weeks,23
2024-09,QE,Physio,Admitted,0-17 weeks,5
2024-09,QE,Physio,Admitted,18-51 weeks,3
2024-09,QE,Physio,NonAdmitted,0-17 weeks,6
2024-09,QE,Plastics,NonAdmitted,0-17 weeks,15
2024-09,QE,Plastics,NonAdmitted,18-51 weeks,3
2024-09,QE,Resp Med,Admitted,0-17 weeks,92
2024-09,QE,Resp Med,Admitted,18-51 weeks,23
2024-09,QE,Resp Med,Admitted,52+ weeks,2
2024-09,QE,Resp Med,NonAdmitted,0-17 weeks,805
2024-09,QE,Resp Med,NonAdmitted,18-51 weeks,485
2024-09,QE,Resp Med,NonAdmitted,52+ weeks,30
2024-09,QE,Rheum,Admitted,0-17 weeks,6
2024-09,QE,Rheum,Admitted,18-51 weeks,2
2024-09,QE,Rheum,NonAdmitted,0-17 weeks,466
2024-09,QE,Rheum,NonAdmitted,18-51 weeks,198
2024-09,QE,Rheum,NonAdmitted,52+ weeks,2
2024-09,QE,T&O,Admitted,0-17 weeks,264
2024-09,QE,T&O,Admitted,18-51 weeks,311
2024-09,QE,T&O,Admitted,52+ weeks,56
2024-09,QE,T&O,NonAdmitted,0-17 weeks,1039
2024-09,QE,T&O,NonAdmitted,18-51 weeks,382
2024-09,QE,T&O,NonAdmitted,52+ weeks,34
2024-09,QE,Upper Gast Surg,Admitted,0-17 weeks,2
2024-09,QE,Upper Gast Surg,Admitted,18-51 weeks,1
2024-09,QE,Upper Gast Surg,NonAdmitted,0-17 weeks,55
2024-09,QE,Upper Gast Surg,NonAdmitted,18-51 weeks,35
2024-09,QE,Upper Gast Surg,NonAdmitted,52+ weeks,4
2024-09,QE,Urology,Admitted,0-17 weeks,87
2024-09,QE,Urology,Admitted,18-51 weeks,102
2024-09,QE,Urology,Admitted,52+ weeks,1
2024-09,QE,Urology,NonAdmitted,0-17 weeks,1606
2024-09,QE,Urology,NonAdmitted,18-51 weeks,966
2024-09,QE,Urology,NonAdmitted,52+ weeks,47
2024-09,QE,Vasc Surg,NonAdmitted,0-17 weeks,176
2024-09,QE,Vasc Surg,NonAdmitted,18-51 weeks,288
2024-09,QE,Vasc Surg,NonAdmitted,52+ weeks,53
2024-10,LH,A&E,NonAdmitted,0-17 weeks,3
2024-10,LH,A&E,NonAdmitted,18-51 weeks,1
2024-10,LH,Audiology,NonAdmitted,0-17 weeks,27
2024-10,LH,Audiology,NonAdmitted,18-51 weeks,1
2024-10,LH,Breast Surg,NonAdmitted,0-17 weeks,861
2024-10,LH,Breast Surg,NonAdmitted,18-51 weeks,40
2024-10,LH,Breast Surg,NonAdmitted,52+ weeks,2
2024-10,LH,Cardio,Admitted,0-17 weeks,2
2024-10,LH,Cardio,Admitted,18-51 weeks,1
2024-10,LH,Cardio,NonAdmitted,0-17 weeks,897
2024-10,LH,Cardio,NonAdmitted,18-51 weeks,598
2024-10,LH,Cardio,NonAdmitted,52+ weeks,73
2024-10,LH,Clin Haem,Admitted,0-17 weeks,29
2024-10,LH,Clin Haem,Admitted,18-51 weeks,9
2024-10,LH,Clin Haem,NonAdmitted,0-17 weeks,245
2024-10,LH,Clin Haem,NonAdmitted,18-51 weeks,104
2024-10,LH,Clin Haem,NonAdmitted,52+ weeks,10
2024-10,LH,Colorect Surg,Admitted,0-17 weeks,46
2024-10,LH,Colorect Surg,Admitted,18-51 weeks,15
2024-10,LH,Colorect Surg,Admitted,52+ weeks,1
2024-10,LH,Colorect Surg,NonAdmitted,0-17 weeks,238
2024-10,LH,Colorect Surg,NonAdmitted,18-51 weeks,29
2024-10,LH,Colorect Surg,NonAdmitted,52+ weeks,1
2024-10,LH,Derm,Admitted,0-17 weeks,146
2024-10,LH,Derm,Admitted,18-51 weeks,26
2024-10,LH,Derm,NonAdmitted,0-17 weeks,972
2024-10,LH,Derm,NonAdmitted,18-51 weeks,64
2024-10,LH,Diabetic,Admitted,18-51 weeks,1
2024-10,LH,Diabetic,NonAdmitted,0-17 weeks,161
2024-10,LH,Diabetic,NonAdmitted,18-51 weeks,6
2024-10,LH,Endocrin,NonAdmitted,0-17 weeks,158
2024-10,LH,Endocrin,NonAdmitted,18-51 weeks,14
2024-10,LH,ENT,Admitted,0-17 weeks,495
2024-10,LH,ENT,Admitted,18-51 weeks,566
2024-10,LH,ENT,Admitted,52+ weeks,130
2024-10,LH,ENT,NonAdmitted,0-17 weeks,2434
2024-10,LH,ENT,NonAdmitted,18-51 weeks,3234
2024-10,LH,ENT,NonAdmitted,52+ weeks,381
2024-10,LH,Gastro,Admitted,0-17 weeks,338
2024-10,LH,Gastro,Admitted,18-51 weeks,144
2024-10,LH,Gastro,Admitted,52+ weeks,13
2024-10,LH,Gastro,NonAdmitted,0-17 weeks,1013
2024-10,LH,Gastro,NonAdmitted,18-51 weeks,1044
2024-10,LH,Gastro,NonAdmitted,52+ weeks,98
2024-10,LH,Gen Med,NonAdmitted,0-17 weeks,260
2024-10,LH,Gen Med,NonAdmitted,18-51 weeks,144
2024-10,LH,Gen Surg,Admitted,0-17 weeks,267
2024-10,LH,Gen Surg,Admitted,18-51 weeks,442
2024-10,LH,Gen Surg,Admitted,52+ weeks,68
2024-10,LH,Gen Surg,NonAdmitted,0-17 weeks,883
2024-10,LH,Gen Surg,NonAdmitted,18-51 weeks,725
2024-10,LH,Gen Surg,NonAdmitted,52+ weeks,80
2024-10,LH,Geriatric Med,NonAdmitted,0-17 weeks,205
2024-10,LH,Geriatric Med,NonAdmitted,18-51 weeks,14
2024-10,LH,Gynae,Admitted,0-17 weeks,167
2024-10,LH,Gynae,Admitted,18-51 weeks,166
2024-10,LH,Gynae,Admitted,52+ weeks,81
2024-10,LH,Gynae,NonAdmitted,0-17 weeks,1975
2024-10,LH,Gynae,NonAdmitted,18-51 weeks,1634
2024-10,LH,Gynae,NonAdmitted,52+ weeks,165
2024-10,LH,Med Oncol,Admitted,0-17 weeks,89
2024-10,LH,Med Oncol,Admitted,18-51 weeks,4
2024-10,LH,Med Oncol,NonAdmitted,0-17 weeks,204
2024-10,LH,Med Oncol,NonAdmitted,18-51 weeks,31
2024-10,LH,Nephro,NonAdmitted,0-17 weeks,76
2024-10,LH,Nephro,NonAdmitted,18-51 weeks,15
2024-10,LH,Neuro,NonAdmitted,0-17 weeks,615
2024-10,LH,Neuro,NonAdmitted,18-51 weeks,1003
2024-10,LH,Neuro,NonAdmitted,52+ weeks,223
2024-10,LH,Paed Cardio,NonAdmitted,0-17 weeks,105
2024-10,LH,Paed Cardio,NonAdmitted,18-51 weeks,57
2024-10,LH,Paed Cardio,NonAdmitted,52+ weeks,5
2024-10,LH,Paed Clin Haem,NonAdmitted,0-17 weeks,7
2024-10,LH,Paed Clin Haem,NonAdmitted,18-51 weeks,1
2024-10,LH,Paed Derm,Admitted,0-17 weeks,2
2024-10,LH,Paed Derm,Admitted,18-51 weeks,3
2024-10,LH,Paed Derm,NonAdmitted,0-17 weeks,179
2024-10,LH,Paed Derm,NonAdmitted,18-51 weeks,23
2024-10,LH,Paed Diab Med,NonAdmitted,0-17 weeks,3
2024-10,LH,Paed Endocrin,NonAdmitted,0-17 weeks,21
2024-10,LH,Paed Endocrin,NonAdmitted,18-51 weeks,2
2024-10,LH,Paed ENT,Admitted,0-17 weeks,157
2024-10,LH,Paed ENT,Admitted,18-51 weeks,176
2024-10,LH,Paed ENT,Admitted,52+ weeks,28
2024-10,LH,Paed ENT,NonAdmitted,0-17 weeks,572
2024-10,LH,Paed ENT,NonAdmitted,18-51 weeks,712
2024-10,LH,Paed ENT,NonAdmitted,52+ weeks,43
2024-10,LH,Paed Gastro,NonAdmitted,0-17 weeks,32
2024-10,LH,Paed Gastro,NonAdmitted,18-51 weeks,42
2024-10,LH,Paed Ophthal,NonAdmitted,0-17 weeks,142
2024-10,LH,Paed Ophthal,NonAdmitted,18-51 weeks,26
2024-10,LH,Paed Rheum,NonAdmitted,0-17 weeks,39
2024-10,LH,Paed Rheum,NonAdmitted,18-51 weeks,12
2024-10,LH,Paed Surg,Admitted,0-17 weeks,49
2024-10,LH,Paed Surg,Admitted,18-51 weeks,9
2024-10,LH,Paed Surg,NonAdmitted,0-17 weeks,158
2024-10,LH,Paed Surg,NonAdmitted,18-51 weeks,4
2024-10,LH,Paed T&O,Admitted,0-17 weeks,3
2024-10,LH,Paed T&O,Admitted,18-51 weeks,2
2024-10,LH,Paed T&O,Admitted,52+ weeks,1
2024-10,LH,Paed T&O,NonAdmitted,0-17 weeks,8
2024-10,LH,Paed T&O,NonAdmitted,18-51 weeks,50
2024-10,LH,Paed T&O,NonAdmitted,52+ weeks,7
2024-10,LH,Paediatrics,NonAdmitted,0-17 weeks,579
2024-10,LH,Paediatrics,NonAdmitted,18-51 weeks,203
2024-10,LH,Paediatrics,NonAdmitted,52+ weeks,2
2024-10,LH,Pain Manage,Admitted,0-17 weeks,87
2024-10,LH,Pain Manage,Admitted,18-51 weeks,95
2024-10,LH,Pain Manage,Admitted,52+ weeks,5
2024-10,LH,Pain Manage,NonAdmitted,0-17 weeks,412
2024-10,LH,Pain Manage,NonAdmitted,18-51 weeks,497
2024-10,LH,Pain Manage,NonAdmitted,52+ weeks,53
2024-10,LH,Physio,Admitted,0-17 weeks,21
2024-10,LH,Physio,Admitted,18-51 weeks,18
2024-10,LH,Physio,Admitted,52+ weeks,1
2024-10,LH,Physio,NonAdmitted,0-17 weeks,6
2024-10,LH,Physio,NonAdmitted,18-51 weeks,4
2024-10,LH,Physio,NonAdmitted,52+ weeks,3
2024-10,LH,Podiatric Surgery,Admitted,0-17 weeks,6
2024-10,LH,Podiatric Surgery,Admitted,18-51 weeks,10
2024-10,LH,Podiatric Surgery,Admitted,52+ weeks,1
2024-10,LH,Podiatric Surgery,NonAdmitted,0-17 weeks,1
2024-10,LH,Podiatric Surgery,NonAdmitted,18-51 weeks,4
2024-10,LH,Resp Med,Admitted,0-17 weeks,1
2024-10,LH,Resp Med,NonAdmitted,0-17 weeks,486
2024-10,LH,Resp Med,NonAdmitted,18-51 weeks,99
2024-10,LH,Rheum,Admitted,0-17 weeks,7
2024-10,LH,Rheum,Admitted,18-51 weeks,27
2024-10,LH,Rheum,Admitted,52+ weeks,3
2024-10,LH,Rheum,NonAdmitted,0-17 weeks,321
2024-10,LH,Rheum,NonAdmitted,18-51 weeks,5
2024-10,LH,Speech and language,NonAdmitted,52+ weeks,1
2024-10,LH,T&O,Admitted,0-17 weeks,462
2024-10,LH,T&O,Admitted,18-51 weeks,790
2024-10,LH,T&O,Admitted,52+ weeks,145
2024-10,LH,T&O,NonAdmitted,0-17 weeks,1636
2024-10,LH,T&O,NonAdmitted,18-51 weeks,822
2024-10,LH,T&O,NonAdmitted,52+ weeks,70
2024-10,LH,Upper Gast Surg,Admitted,0-17 weeks,33
2024-10,LH,Upper Gast Surg,Admitted,18-51 weeks,9
2024-10,LH,Upper Gast Surg,NonAdmitted,0-17 weeks,178
2024-10,LH,Upper Gast Surg,NonAdmitted,18-51 weeks,69
2024-10,LH,Upper Gast Surg,NonAdmitted,52+ weeks,7
2024-10,LH,Urology,Admitted,0-17 weeks,107
2024-10,LH,Urology,Admitted,18-51 weeks,72
2024-10,LH,Urology,Admitted,52+ weeks,4
2024-10,LH,Urology,NonAdmitted,0-17 weeks,32
2024-10,LH,Urology,NonAdmitted,18-51 weeks,1
2024-10,LH,Urology,NonAdmitted,52+ weeks,1
2024-10,LH,Vasc Surg,Admitted,0-17 weeks,19
2024-10,LH,Vasc Surg,Admitted,18-51 weeks,34
2024-10,LH,Vasc Surg,Admitted,52+ weeks,36
2024-10,LH,Vasc Surg,NonAdmitted,0-17 weeks,266
2024-10,LH,Vasc Surg,NonAdmitted,18-51 weeks,598
2024-10,LH,Vasc Surg,NonAdmitted,52+ weeks,169
2024-10,QE,Audiology,NonAdmitted,0-17 weeks,23
2024-10,QE,Audiology,NonAdmitted,18-51 weeks,1
2024-10,QE,Breast Surg,Admitted,0-17 weeks,24
2024-10,QE,Breast Surg,Admitted,18-51 weeks,4
2024-10,QE,Breast Surg,Admitted,52+ weeks,1
2024-10,QE,Breast Surg,NonAdmitted,0-17 weeks,372
2024-10,QE,Breast Surg,NonAdmitted,18-51 weeks,19
2024-10,QE,Cardio,Admitted,0-17 weeks,42
2024-10,QE,Cardio,Admitted,18-51 weeks,29
2024-10,QE,Cardio,Admitted,52+ weeks,3
2024-10,QE,Cardio,NonAdmitted,0-17 weeks,1130
2024-10,QE,Cardio,NonAdmitted,18-51 weeks,929
2024-10,QE,Cardio,NonAdmitted,52+ weeks,53
2024-10,QE,Clin Haem,Admitted,0-17 weeks,21
2024-10,QE,Clin Haem,Admitted,18-51 weeks,2
2024-10,QE,Clin Haem,NonAdmitted,0-17 weeks,229
2024-10,QE,Clin Haem,NonAdmitted,18-51 weeks,165
2024-10,QE,Clin Haem,NonAdmitted,52+ weeks,26
2024-10,QE,Colorect Surg,Admitted,0-17 weeks,144
2024-10,QE,Colorect Surg,Admitted,18-51 weeks,96
2024-10,QE,Colorect Surg,Admitted,52+ weeks,19
2024-10,QE,Colorect Surg,NonAdmitted,0-17 weeks,979
2024-10,QE,Colorect Surg,NonAdmitted,18-51 weeks,590
2024-10,QE,Colorect Surg,NonAdmitted,52+ weeks,62
2024-10,QE,Derm,Admitted,18-51 weeks,1
2024-10,QE,Derm,NonAdmitted,0-17 weeks,1555
2024-10,QE,Derm,NonAdmitted,18-51 weeks,1035
2024-10,QE,Derm,NonAdmitted,52+ weeks,104
2024-10,QE,Diabetic,NonAdmitted,0-17 weeks,102
2024-10,QE,Diabetic,NonAdmitted,18-51 weeks,19
2024-10,QE,Endocrin,NonAdmitted,0-17 weeks,246
2024-10,QE,Endocrin,NonAdmitted,18-51 weeks,39
2024-10,QE,ENT,Admitted,0-17 weeks,26
2024-10,QE,ENT,Admitted,18-51 weeks,47
2024-10,QE,ENT,Admitted,52+ weeks,14
2024-10,QE,ENT,NonAdmitted,0-17 weeks,1315
2024-10,QE,ENT,NonAdmitted,18-51 weeks,918
2024-10,QE,ENT,NonAdmitted,52+ weeks,130
2024-10,QE,Gastro,Admitted,0-17 weeks,122
2024-10,QE,Gastro,Admitted,18-51 weeks,23
2024-10,QE,Gastro,Admitted,52+ weeks,13
2024-10,QE,Gastro,NonAdmitted,0-17 weeks,1571
2024-10,QE,Gastro,NonAdmitted,18-51 weeks,1347
2024-10,QE,Gastro,NonAdmitted,52+ weeks,149
2024-10,QE,Gen Med,Admitted,0-17 weeks,4
2024-10,QE,Gen Med,NonAdmitted,0-17 weeks,801
2024-10,QE,Gen Med,NonAdmitted,18-51 weeks,31
2024-10,QE,Gen Surg,Admitted,0-17 weeks,361
2024-10,QE,Gen Surg,Admitted,18-51 weeks,261
2024-10,QE,Gen Surg,Admitted,52+ weeks,43
2024-10,QE,Gen Surg,NonAdmitted,0-17 weeks,500
2024-10,QE,Gen Surg,NonAdmitted,18-51 weeks,203
2024-10,QE,Gen Surg,NonAdmitted,52+ weeks,37
2024-10,QE,Geriatric Med,NonAdmitted,0-17 weeks,44
2024-10,QE,Gynae,Admitted,0-17 weeks,229
2024-10,QE,Gynae,Admitted,18-51 weeks,212
2024-10,QE,Gynae,Admitted,52+ weeks,71
2024-10,QE,Gynae,NonAdmitted,0-17 weeks,2120
2024-10,QE,Gynae,NonAdmitted,18-51 weeks,1428
2024-10,QE,Gynae,NonAdmitted,52+ weeks,155
2024-10,QE,Med Oncol,Admitted,0-17 weeks,42
2024-10,QE,Med Oncol,Admitted,18-51 weeks,1
2024-10,QE,Med Oncol,NonAdmitted,0-17 weeks,64
2024-10,QE,Med Oncol,NonAdmitted,18-51 weeks,2
2024-10,QE,Nephro,NonAdmitted,0-17 weeks,268
2024-10,QE,Nephro,NonAdmitted,18-51 weeks,91
2024-10,QE,Nephro,NonAdmitted,52+ weeks,1
2024-10,QE,Neuro,Admitted,0-17 weeks,1
2024-10,QE,Neuro,Admitted,18-51 weeks,1
2024-10,QE,Neuro,NonAdmitted,0-17 weeks,944
2024-10,QE,Neuro,NonAdmitted,18-51 weeks,1019
2024-10,QE,Neuro,NonAdmitted,52+ weeks,73
2024-10,QE,Paed Cardio,NonAdmitted,0-17 weeks,28
2024-10,QE,Paed Cardio,NonAdmitted,18-51 weeks,22
2024-10,QE,Paed Clin Haem,NonAdmitted,0-17 weeks,4
2024-10,QE,Paed Derm,NonAdmitted,0-17 weeks,71
2024-10,QE,Paed Derm,NonAdmitted,18-51 weeks,178
2024-10,QE,Paed Derm,NonAdmitted,52+ weeks,9
2024-10,QE,Paed Diab Med,NonAdmitted,0-17 weeks,17
2024-10,QE,Paed Endocrin,NonAdmitted,0-17 weeks,3
2024-10,QE,Paed Endocrin,NonAdmitted,18-51 weeks,4
2024-10,QE,Paed ENT,Admitted,0-17 weeks,14
2024-10,QE,Paed ENT,Admitted,18-51 weeks,18
2024-10,QE,Paed ENT,Admitted,52+ weeks,2
2024-10,QE,Paed ENT,NonAdmitted,0-17 weeks,477
2024-10,QE,Paed ENT,NonAdmitted,18-51 weeks,268
2024-10,QE,Paed ENT,NonAdmitted,52+ weeks,13
2024-10,QE,Paed Gastro,NonAdmitted,0-17 weeks,16
2024-10,QE,Paed Med Oncol,Admitted,0-17 weeks,1
2024-10,QE,Paed Med Oncol,NonAdmitted,0-17 weeks,11
2024-10,QE,Paed Surg,Admitted,0-17 weeks,1
2024-10,QE,Paed Surg,NonAdmitted,0-17 weeks,3
2024-10,QE,Paed T&O,Admitted,0-17 weeks,6
2024-10,QE,Paed T&O,Admitted,18-51 weeks,3
2024-10,QE,Paed T&O,Admitted,52+ weeks,1
2024-10,QE,Paed T&O,NonAdmitted,0-17 weeks,205
2024-10,QE,Paed T&O,NonAdmitted,18-51 weeks,257
2024-10,QE,Paed T&O,NonAdmitted,52+ weeks,15
2024-10,QE,Paediatrics,Admitted,0-17 weeks,12
2024-10,QE,Paediatrics,Admitted,18-51 weeks,2
2024-10,QE,Paediatrics,NonAdmitted,0-17 weeks,651
2024-10,QE,Paediatrics,NonAdmitted,18-51 weeks,173
2024-10,QE,Paediatrics,NonAdmitted,52+ weeks,1
2024-10,QE,Pain Manage,Admitted,0-17 weeks,41
2024-10,QE,Pain Manage,Admitted,18-51 weeks,61
2024-10,QE,Pain Manage,Admitted,52+ weeks,12
2024-10,QE,Pain Manage,NonAdmitted,0-17 weeks,345
2024-10,QE,Pain Manage,NonAdmitted,18-51 weeks,327
2024-10,QE,Pain Manage,NonAdmitted,52+ weeks,16
2024-10,QE,Physio,Admitted,0-17 weeks,9
2024-10,QE,Physio,Admitted,18-51 weeks,4
2024-10,QE,Physio,NonAdmitted,0-17 weeks,12
2024-10,QE,Physio,NonAdmitted,18-51 weeks,1
2024-10,QE,Plastics,Admitted,0-17 weeks,5
2024-10,QE,Plastics,NonAdmitted,0-17 weeks,13
2024-10,QE,Plastics,NonAdmitted,18-51 weeks,2
2024-10,QE,Resp Med,Admitted,0-17 weeks,89
2024-10,QE,Resp Med,Admitted,18-51 weeks,45
2024-10,QE,Resp Med,Admitted,52+ weeks,2
2024-10,QE,Resp Med,NonAdmitted,0-17 weeks,770
2024-10,QE,Resp Med,NonAdmitted,18-51 weeks,463
2024-10,QE,Resp Med,NonAdmitted,52+ weeks,35
2024-10,QE,Rheum,Admitted,0-17 weeks,15
2024-10,QE,Rheum,Admitted,18-51 weeks,3
2024-10,QE,Rheum,Admitted,52+ weeks,1
2024-10,QE,Rheum,NonAdmitted,0-17 weeks,476
2024-10,QE,Rheum,NonAdmitted,18-51 weeks,215
2024-10,QE,Rheum,NonAdmitted,52+ weeks,1
2024-10,QE,T&O,Admitted,0-17 weeks,257
2024-10,QE,T&O,Admitted,18-51 weeks,340
2024-10,QE,T&O,Admitted,52+ weeks,35
2024-10,QE,T&O,NonAdmitted,0-17 weeks,1007
2024-10,QE,T&O,NonAdmitted,18-51 weeks,451
2024-10,QE,T&O,NonAdmitted,52+ weeks,35
2024-10,QE,Upper Gast Surg,NonAdmitted,0-17 weeks,60
2024-10,QE,Upper Gast Surg,NonAdmitted,18-51 weeks,37
2024-10,QE,Upper Gast Surg,NonAdmitted,52+ weeks,2
2024-10,QE,Urology,Admitted,0-17 weeks,101
2024-10,QE,Urology,Admitted,18-51 weeks,97
2024-10,QE,Urology,Admitted,52+ weeks,1
2024-10,QE,Urology,NonAdmitted,0-17 weeks,1581
2024-10,QE,Urology,NonAdmitted,18-51 weeks,1042
2024-10,QE,Urology,NonAdmitted,52+ weeks,77
2024-10,QE,Vasc Surg,NonAdmitted,0-17 weeks,260
2024-10,QE,Vasc Surg,NonAdmitted,18-51 weeks,306
2024-10,QE,Vasc Surg,NonAdmitted,52+ weeks,49
2024-11,LH,A&E,NonAdmitted,0-17 weeks,1
2024-11,LH,Audiology,NonAdmitted,0-17 weeks,20
2024-11,LH,Audiology,NonAdmitted,18-51 weeks,11
2024-11,LH,Breast Surg,NonAdmitted,0-17 weeks,805
2024-11,LH,Breast Surg,NonAdmitted,18-51 weeks,47
2024-11,LH,Breast Surg,NonAdmitted,52+ weeks,1
2024-11,LH,Cardio,Admitted,0-17 weeks,2
2024-11,LH,Cardio,Admitted,18-51 weeks,1
2024-11,LH,Cardio,NonAdmitted,0-17 weeks,906
2024-11,LH,Cardio,NonAdmitted,18-51 weeks,625
2024-11,LH,Cardio,NonAdmitted,52+ weeks,68
2024-11,LH,Clin Haem,Admitted,0-17 weeks,12
2024-11,LH,Clin Haem,Admitted,18-51 weeks,3
2024-11,LH,Clin Haem,NonAdmitted,0-17 weeks,243
2024-11,LH,Clin Haem,NonAdmitted,18-51 weeks,97
2024-11,LH,Clin Haem,NonAdmitted,52+ weeks,8
2024-11,LH,Colorect Surg,Admitted,0-17 weeks,45
2024-11,LH,Colorect Surg,Admitted,18-51 weeks,10
2024-11,LH,Colorect Surg,NonAdmitted,0-17 weeks,141
2024-11,LH,Colorect Surg,NonAdmitted,18-51 weeks,23
2024-11,LH,Colorect Surg,NonAdmitted,52+ weeks,1
2024-11,LH,Derm,Admitted,0-17 weeks,161
2024-11,LH,Derm,Admitted,18-51 weeks,14
2024-11,LH,Derm,Admitted,52+ weeks,1
2024-11,LH,Derm,NonAdmitted,0-17 weeks,803
2024-11,LH,Derm,NonAdmitted,18-51 weeks,69
2024-11,LH,Diabetic,Admitted,18-51 weeks,1
2024-11,LH,Diabetic,NonAdmitted,0-17 weeks,153
2024-11,LH,Diabetic,NonAdmitted,18-51 weeks,10
2024-11,LH,Endocrin,NonAdmitted,0-17 weeks,168
2024-11,LH,Endocrin,NonAdmitted,18-51 weeks,8
2024-11,LH,ENT,Admitted,0-17 weeks,522
2024-11,LH,ENT,Admitted,18-51 weeks,610
2024-11,LH,ENT,Admitted,52+ weeks,134
2024-11,LH,ENT,NonAdmitted,0-17 weeks,2273
2024-11,LH,ENT,NonAdmitted,18-51 weeks,2577
2024-11,LH,ENT,NonAdmitted,52+ weeks,291
2024-11,LH,Gastro,Admitted,0-17 weeks,305
2024-11,LH,Gastro,Admitted,18-51 weeks,128
2024-11,LH,Gastro,Admitted,52+ weeks,15
2024-11,LH,Gastro,NonAdmitted,0-17 weeks,929
2024-11,LH,Gastro,NonAdmitted,18-51 weeks,1008
2024-11,LH,Gastro,NonAdmitted,52+ weeks,122
2024-11,LH,Gen Med,NonAdmitted,0-17 weeks,282
2024-11,LH,Gen Med,NonAdmitted,18-51 weeks,124
2024-11,LH,Gen Surg,Admitted,0-17 weeks,280
2024-11,LH,Gen Surg,Admitted,18-51 weeks,460
2024-11,LH,Gen Surg,Admitted,52+ weeks,81
2024-11,LH,Gen Surg,NonAdmitted,0-17 weeks,791
2024-11,LH,Gen Surg,NonAdmitted,18-51 weeks,757
2024-11,LH,Gen Surg,NonAdmitted,52+ weeks,82
2024-11,LH,Geriatric Med,NonAdmitted,0-17 weeks,164
2024-11,LH,Geriatric Med,NonAdmitted,18-51 weeks,17
2024-11,LH,Gynae,Admitted,0-17 weeks,158
2024-11,LH,Gynae,Admitted,18-51 weeks,173
2024-11,LH,Gynae,Admitted,52+ weeks,65
2024-11,LH,Gynae,NonAdmitted,0-17 weeks,2072
2024-11,LH,Gynae,NonAdmitted,18-51 weeks,1640
2024-11,LH,Gynae,NonAdmitted,52+ weeks,189
2024-11,LH,Med Oncol,Admitted,0-17 weeks,116
2024-11,LH,Med Oncol,Admitted,18-51 weeks,4
2024-11,LH,Med Oncol,Admitted,52+ weeks,1
2024-11,LH,Med Oncol,NonAdmitted,0-17 weeks,176
2024-11,LH,Med Oncol,NonAdmitted,18-51 weeks,77
2024-11,LH,Nephro,NonAdmitted,0-17 weeks,60
2024-11,LH,Nephro,NonAdmitted,18-51 weeks,3
2024-11,LH,Neuro,NonAdmitted,0-17 weeks,561
2024-11,LH,Neuro,NonAdmitted,18-51 weeks,897
2024-11,LH,Neuro,NonAdmitted,52+ weeks,195
2024-11,LH,Paed Cardio,NonAdmitted,0-17 weeks,101
2024-11,LH,Paed Cardio,NonAdmitted,18-51 weeks,54
2024-11,LH,Paed Cardio,NonAdmitted,52+ weeks,3
2024-11,LH,Paed Clin Haem,NonAdmitted,0-17 weeks,6
2024-11,LH,Paed Clin Haem,NonAdmitted,18-51 weeks,1
2024-11,LH,Paed Derm,Admitted,18-51 weeks,2
2024-11,LH,Paed Derm,NonAdmitted,0-17 weeks,167
2024-11,LH,Paed Derm,NonAdmitted,18-51 weeks,15
2024-11,LH,Paed Diab Med,NonAdmitted,0-17 weeks,2
2024-11,LH,Paed Endocrin,NonAdmitted,0-17 weeks,14
2024-11,LH,Paed ENT,Admitted,0-17 weeks,173
2024-11,LH,Paed ENT,Admitted,18-51 weeks,182
2024-11,LH,Paed ENT,Admitted,52+ weeks,16
2024-11,LH,Paed ENT,NonAdmitted,0-17 weeks,495
2024-11,LH,Paed ENT,NonAdmitted,18-51 weeks,618
2024-11,LH,Paed ENT,NonAdmitted,52+ weeks,28
2024-11,LH,Paed Gastro,NonAdmitted,0-17 weeks,31
2024-11,LH,Paed Gastro,NonAdmitted,18-51 weeks,30
2024-11,LH,Paed Gastro,NonAdmitted,52+ weeks,2
